2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.187283,72.630334
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,0,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,1,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,2,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,3,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
2016,4,21,4,23.181736,72.630275
